event,datetime,lon,lat,depth,intensity,station_id,station_name,station_lon,station_lat,distance,az,pga_v,pga_ns,pga_ew,d,pga_max,pga
45,2019-06-30 03:44:12,396328.3611847274,2466354.0981390174,44.5,5.7,WHF,Hehuanshan,277440.5005203154,2670554.3087334028,236.53,150.31,0.5,1.66,1.66,236288.06448941084,1.66,2.4002499869805227
45,2019-06-30 03:44:12,396328.3611847274,2466354.0981390174,44.5,5.7,CHN2,Minxiong,195882.3968858773,2603073.4837907995,242.25,124.65,1.17,2.07,2.07,242633.00479674365,2.07,3.1525703798646587
45,2019-06-30 03:44:12,396328.3611847274,2466354.0981390174,44.5,5.7,CHY,ChiayiCity,191784.77258924805,2599766.8185069016,243.63,123.31,0.6,2.37,2.37,244206.94828664477,2.37,3.4049669601921253
45,2019-06-30 03:44:12,396328.3611847274,2466354.0981390174,44.5,5.7,WGK,Gukeng,206143.33390545996,2619650.8728341633,244.46,129.24,0.64,1.52,1.52,244274.93881515972,1.52,2.2428553230201898
45,2019-06-30 03:44:12,396328.3611847274,2466354.0981390174,44.5,5.7,ENA,Nan-ao,326051.95325948566,2702851.609190231,246.46,163.91,0.95,2.38,2.38,246718.15142849542,2.38,3.4973275511453026
45,2019-06-30 03:44:12,396328.3611847274,2466354.0981390174,44.5,5.7,EWT,Wuta,329081.6756176162,2705083.6161126345,247.65,164.71,1.58,1.82,1.82,248019.95780920036,1.82,3.0201324474267683
45,2019-06-30 03:44:12,396328.3611847274,2466354.0981390174,44.5,5.7,WCS,Guoxing,240847.50388376444,2661670.910205161,249.24,141.8,0.36,1.04,1.04,249645.6570075349,1.04,1.514199458459816
45,2019-06-30 03:44:12,396328.3611847274,2466354.0981390174,44.5,5.7,WNT,Mingjian,218430.82286751538,2641768.144815505,249.34,134.88,1.07,1.17,1.17,249835.1894964857,1.17,1.9704567998309428
45,2019-06-30 03:44:12,396328.3611847274,2466354.0981390174,44.5,5.7,WNT1,NantouCity,217419.97158558777,2645092.8152913786,252.6,135.21,0.87,1.22,1.22,252894.72291495002,1.22,1.9322784478433743
45,2019-06-30 03:44:12,396328.3611847274,2466354.0981390174,44.5,5.7,WTK,Tuku,187789.0627401733,2620825.2634779047,259.37,126.7,1.02,1.18,1.18,259518.74675425797,1.18,1.9558118518916894
45,2019-06-30 03:44:12,396328.3611847274,2466354.0981390174,44.5,5.7,NNS,Nanshan,288529.4091359714,2703806.1356598055,260.53,156.02,0.36,1.24,1.24,260775.92715889972,1.24,1.7901955200480197
45,2019-06-30 03:44:12,396328.3611847274,2466354.0981390174,44.5,5.7,WWF,Wufeng,219486.8678782688,2659485.564806816,262.16,137.84,0.63,1.18,1.18,261863.8523586509,1.18,1.7837320426566317
45,2019-06-30 03:44:12,396328.3611847274,2466354.0981390174,44.5,5.7,WSL,Shuilin,171369.5170616769,2602077.01157657,262.92,121.33,0.98,2.31,2.31,262730.2624007299,2.31,3.4106597602223534
45,2019-06-30 03:44:12,396328.3611847274,2466354.0981390174,44.5,5.7,WHP,Wushikeng,244923.98669740726,2686033.803515175,266.85,145.67,3.54,6.82,6.82,266800.40773591795,6.82,10.27406443429279
45,2019-06-30 03:44:12,396328.3611847274,2466354.0981390174,44.5,5.7,WSF,Sihu,171440.96721588855,2615366.7675887183,269.44,123.66,0.95,0.92,0.95,269776.0471624966,0.95,1.6283120094134294
45,2019-06-30 03:44:12,396328.3611847274,2466354.0981390174,44.5,5.7,NDS,Dongshan,322894.18918419373,2724987.594328987,269.48,164.6,0.54,0.82,0.82,268856.5843881287,0.82,1.2792185114357906
45,2019-06-30 03:44:12,396328.3611847274,2466354.0981390174,44.5,5.7,TCU,TaichungCity,217480.4228425377,2671672.512960686,271.63,139.23,0.29,1.33,1.33,272290.72058029164,1.33,1.9031290024588454
45,2019-06-30 03:44:12,396328.3611847274,2466354.0981390174,44.5,5.7,ENT,Niudou,307702.9339792635,2726023.941715974,274.13,161.68,0.33,0.73,0.73,274377.2840645378,0.73,1.0838357809188621
45,2019-06-30 03:44:12,396328.3611847274,2466354.0981390174,44.5,5.7,WTC,Dacheng,177684.2790531797,2639699.915136005,279.1,128.64,0.29,0.99,0.99,279023.30892149505,0.99,1.4297901943991642
45,2019-06-30 03:44:12,396328.3611847274,2466354.0981390174,44.5,5.7,ILA,YilanCity,326864.21646723663,2739408.6720154667,282.37,166.17,0.41,0.84,0.84,281751.7838740011,0.84,1.2567020331009255
45,2019-06-30 03:44:12,396328.3611847274,2466354.0981390174,44.5,5.7,TWQ1,Liyutan,226663.11329342116,2693804.8255073503,283.25,143.59,1.24,2.3,2.3,283760.6909393937,2.3,3.481034329046469
45,2019-06-30 03:44:12,396328.3611847274,2466354.0981390174,44.5,5.7,NSY,Sanyi,226674.1246494367,2700450.020852147,289.52,144.42,0.39,1.68,1.68,289108.04382667044,1.68,2.4076752272679967
45,2019-06-30 03:44:12,396328.3611847274,2466354.0981390174,44.5,5.7,WDJ,Dajia,213472.60452988176,2693832.8274737294,291.64,141.46,0.75,1.09,1.09,291860.925856051,1.09,1.7142636903347164
45,2019-06-30 03:44:12,396328.3611847274,2466354.0981390174,44.5,5.7,NJN,Zhunan,236844.01094207805,2730340.7766305334,308.79,149.23,0.23,0.7,0.7,308422.15289000096,0.7,1.016316879718132
45,2019-06-30 03:44:12,396328.3611847274,2466354.0981390174,44.5,5.7,NHDH,Xindian,303515.9994923381,2761451.5542064295,309.92,162.92,0.36,1.42,1.42,309348.740195232,1.42,2.040196069009055
46,2019-08-02 21:53:09,305067.6291204008,2621903.9372897423,6.6,4.5,SHUL,Shuilian,307067.98607105465,2631879.043906284,9.75,195.48,13.0,30.97,30.97,10173.7004055262,30.97,45.686779269280954
46,2019-08-02 21:53:09,305067.6291204008,2621903.9372897423,6.6,4.5,ESL,Xilin,294832.08213291,2634050.9237001794,15.56,141.18,8.44,13.94,13.94,15884.448400510373,13.94,21.44483154515325
46,2019-08-02 21:53:09,305067.6291204008,2621903.9372897423,6.6,4.5,EYL,Yanliao,311092.7932948438,2644078.08310115,23.22,196.52,2.06,5.74,5.74,22978.149311782414,5.74,8.374891044067379
46,2019-08-02 21:53:09,305067.6291204008,2621903.9372897423,6.6,4.5,ETM,Tongmen,299865.3439983832,2651787.3438262157,29.46,171.17,5.41,4.37,5.41,30332.849465800417,5.41,8.81096475988867
46,2019-08-02 21:53:09,305067.6291204008,2621903.9372897423,6.6,4.5,EHY,Hongye,283703.29888258694,2599690.051044772,30.54,43.84,1.35,2.42,2.42,30820.307406235457,2.42,3.6790351996141597
46,2019-08-02 21:53:09,305067.6291204008,2621903.9372897423,6.6,4.5,HWA,HualienCity,312072.7542644263,2652942.4806326255,31.16,194.45,1.67,3.57,3.57,31819.22298126557,3.57,5.317772089888773
46,2019-08-02 21:53:09,305067.6291204008,2621903.9372897423,6.6,4.5,ECB,Changbin,296021.39634556696,2579789.9260896416,43.68,11.59,1.27,1.8,1.8,43074.63600285766,1.8,2.8448022778393582
46,2019-08-02 21:53:09,305067.6291204008,2621903.9372897423,6.6,4.5,EYUL,Yuli,282718.8616803043,2583076.725025431,45.23,29.49,0.66,1.06,1.06,44799.774757351406,1.06,1.6379255172320872
46,2019-08-02 21:53:09,305067.6291204008,2621903.9372897423,6.6,4.5,OWD,Aowanda,268320.57698391436,2649497.46793791,46.18,127.16,1.81,2.59,2.59,45953.767792783045,2.59,4.0856211278090875
46,2019-08-02 21:53:09,305067.6291204008,2621903.9372897423,6.6,4.5,ETL,Taroko,313002.3806301754,2672882.3723930633,51.2,189.82,0.38,1.28,1.28,51592.25840283966,1.28,1.849648615278048
46,2019-08-02 21:53:09,305067.6291204008,2621903.9372897423,6.6,4.5,WHF,Hehuanshan,277440.5005203154,2670554.3087334028,55.76,151.09,0.62,1.34,1.34,55947.447451083855,1.34,1.9938906690187406
46,2019-08-02 21:53:09,305067.6291204008,2621903.9372897423,6.6,4.5,ETLH,Xibao,298756.7747790603,2678364.0973408236,56.12,174.24,2.23,2.0,2.23,56811.764235159404,2.23,3.734407583539858
46,2019-08-02 21:53:09,305067.6291204008,2621903.9372897423,6.6,4.5,YUS,Yushan,245914.45871904131,2598544.5180942486,63.63,67.99,0.62,1.54,1.54,63598.42791833044,1.54,2.2644204556574734
46,2019-08-02 21:53:09,305067.6291204008,2621903.9372897423,6.6,4.5,SML,SunMoonLake,240834.78274558816,2641736.4856542195,67.07,107.16,0.28,0.74,0.74,67224.9100262664,0.74,1.0833282051160673
46,2019-08-02 21:53:09,305067.6291204008,2621903.9372897423,6.6,4.5,FUSS,Lishan,274370.6287985171,2682731.3270915076,67.33,153.68,0.37,2.28,2.28,68134.25848174788,2.28,3.245566206380637
46,2019-08-02 21:53:09,305067.6291204008,2621903.9372897423,6.6,4.5,CHK,Chenggong,287901.73044002795,2555404.50262577,69.06,14.06,0.55,1.06,1.06,68679.27553587584,1.06,1.5967780058605519
46,2019-08-02 21:53:09,305067.6291204008,2621903.9372897423,6.6,4.5,WJS,Zhushan,222491.62584118723,2635115.0493025016,83.54,99.1,0.24,0.38,0.38,83626.13107266392,0.38,0.5885575587824865
46,2019-08-02 21:53:09,305067.6291204008,2621903.9372897423,6.6,4.5,EWT,Wuta,329081.6756176162,2705083.6161126345,85.8,196.61,1.71,1.23,1.71,86576.74860059099,1.71,2.7131347183654553
46,2019-08-02 21:53:09,305067.6291204008,2621903.9372897423,6.6,4.5,WHP,Wushikeng,244923.98669740726,2686033.803515175,87.62,136.63,0.41,0.64,0.64,87919.83545251202,0.64,0.9936297097007517
47,2019-08-03 06:24:44,306095.9641624995,2619692.9130644235,6.3,4.8,SHUL,Shuilian,307067.98607105465,2631879.043906284,11.57,188.55,15.69,43.81,43.81,12224.835846981996,43.81,63.91250503618209
47,2019-08-03 06:24:44,306095.9641624995,2619692.9130644235,6.3,4.8,ESL,Xilin,294832.08213291,2634050.9237001794,17.72,143.11,4.66,15.16,15.16,18249.04128421519,15.16,21.94007292604106
47,2019-08-03 06:24:44,306095.9641624995,2619692.9130644235,6.3,4.8,EYL,Yanliao,311092.7932948438,2644078.08310115,24.98,193.25,3.65,6.51,6.51,24891.862507613103,6.51,9.903671036539935
47,2019-08-03 06:24:44,306095.9641624995,2619692.9130644235,6.3,4.8,EHY,Hongye,283703.29888258694,2599690.051044772,29.74,47.81,1.51,3.81,3.81,30025.75473348542,3.81,5.595739450689248
47,2019-08-03 06:24:44,306095.9641624995,2619692.9130644235,6.3,4.8,ETM,Tongmen,299865.3439983832,2651787.3438262157,31.62,170.16,3.78,4.69,4.69,32693.62496807242,4.69,7.634173170684564
47,2019-08-03 06:24:44,306095.9641624995,2619692.9130644235,6.3,4.8,HWA,HualienCity,312072.7542644263,2652942.4806326255,32.95,192.08,2.27,7.56,7.56,33782.47716486941,7.56,10.929780418654348
47,2019-08-03 06:24:44,306095.9641624995,2619692.9130644235,6.3,4.8,ECB,Changbin,296021.39634556696,2579789.9260896416,41.87,13.34,1.76,2.57,2.57,41155.13681434655,2.57,4.038242191845358
47,2019-08-03 06:24:44,306095.9641624995,2619692.9130644235,6.3,4.8,TWD,Xiulin,311007.9127645317,2664013.279816505,44.39,187.77,0.64,0.95,0.95,44591.72735057503,0.95,1.4881532179181014
47,2019-08-03 06:24:44,306095.9641624995,2619692.9130644235,6.3,4.8,OWD,Aowanda,268320.57698391436,2649497.46793791,48.13,128.46,1.78,3.25,3.25,48117.474660446234,3.25,4.928833533403212
47,2019-08-03 06:24:44,306095.9641624995,2619692.9130644235,6.3,4.8,ETL,Taroko,313002.3806301754,2672882.3723930633,53.09,188.51,0.43,1.8,1.8,53635.969014253955,1.8,2.5816467612746714
47,2019-08-03 06:24:44,306095.9641624995,2619692.9130644235,6.3,4.8,WHF,Hehuanshan,277440.5005203154,2670554.3087334028,57.98,151.31,0.61,1.33,1.33,58378.225101016884,1.33,1.97734670707997
47,2019-08-03 06:24:44,306095.9641624995,2619692.9130644235,6.3,4.8,ETLH,Xibao,298756.7747790603,2678364.0973408236,58.25,173.58,1.57,2.61,2.61,59128.43279845399,2.61,4.0111220375351335
47,2019-08-03 06:24:44,306095.9641624995,2619692.9130644235,6.3,4.8,YUS,Yushan,245914.45871904131,2598544.5180942486,63.73,69.99,0.6,1.77,1.77,63789.24836722493,1.77,2.5740629362935166
47,2019-08-03 06:24:44,306095.9641624995,2619692.9130644235,6.3,4.8,CHK,Chenggong,287901.73044002795,2555404.50262577,67.3,15.22,0.66,1.28,1.28,66813.39579363333,1.28,1.9267589366602145
47,2019-08-03 06:24:44,306095.9641624995,2619692.9130644235,6.3,4.8,SML,SunMoonLake,240834.78274558816,2641736.4856542195,68.54,108.57,0.23,0.79,0.79,68883.5313587553,0.79,1.1406577050105786
47,2019-08-03 06:24:44,306095.9641624995,2619692.9130644235,6.3,4.8,ECS,Chishang,272536.09347227943,2555373.46320089,73.26,27.11,0.55,1.06,1.06,72548.3049525755,1.06,1.5967780058605519
47,2019-08-03 06:24:44,306095.9641624995,2619692.9130644235,6.3,4.8,ENA,Nan-ao,326051.95325948566,2702851.609190231,84.75,194.11,0.39,0.63,0.63,85519.64828145316,0.63,0.9725739046468397
47,2019-08-03 06:24:44,306095.9641624995,2619692.9130644235,6.3,4.8,NNS,Nanshan,288529.4091359714,2703806.1356598055,85.08,168.67,0.29,0.87,0.87,85927.9818852993,0.87,1.2640806936267954
47,2019-08-03 06:24:44,306095.9641624995,2619692.9130644235,6.3,4.8,EWT,Wuta,329081.6756176162,2705083.6161126345,87.52,195.67,0.5,0.89,0.89,88430.28382949838,0.89,1.3543264008354854
47,2019-08-03 06:24:44,306095.9641624995,2619692.9130644235,6.3,4.8,WHP,Wushikeng,244923.98669740726,2686033.803515175,89.72,137.11,0.65,0.97,0.97,90239.26292245717,0.97,1.5179920948410766
47,2019-08-03 06:24:44,306095.9641624995,2619692.9130644235,6.3,4.8,WGK,Gukeng,206143.33390545996,2619650.8728341633,99.49,90.01,0.48,0.72,0.72,99952.63909813197,0.72,1.1256997823576231
47,2019-08-03 06:24:44,306095.9641624995,2619692.9130644235,6.3,4.8,WCKO,Fanlu,209128.9688178029,2593063.727313368,99.85,74.19,0.36,1.11,1.11,100557.00731397403,1.11,1.610527863776346
47,2019-08-03 06:24:44,306095.9641624995,2619692.9130644235,6.3,4.8,NMLH,MiaoliCity,228724.33117751815,2714844.8931786097,121.71,140.92,0.46,0.76,0.76,122638.7740904692,0.76,1.1691022196540386
47,2019-08-03 06:24:44,306095.9641624995,2619692.9130644235,6.3,4.8,SCS,Qishan,197675.98245098258,2532193.166970019,139.29,50.59,0.34,0.95,0.95,139323.71657729664,0.95,1.3858571354941316
48,2019-08-06 09:19:48,305084.39768670464,2617474.1012476576,5.0,4.9,SHUL,Shuilian,307067.98607105465,2631879.043906284,13.97,190.46,31.5,52.68,52.68,14540.873284532983,52.68,80.88643149502889
48,2019-08-06 09:19:48,305084.39768670464,2617474.1012476576,5.0,4.9,ESL,Xilin,294832.08213291,2634050.9237001794,19.17,149.17,5.27,9.65,9.65,19491.049659703105,9.65,14.629350634939337
48,2019-08-06 09:19:48,305084.39768670464,2617474.1012476576,5.0,4.9,EYL,Yanliao,311092.7932948438,2644078.08310115,27.39,193.81,3.9,7.68,7.68,27274.02918977809,7.68,11.540138647347353
48,2019-08-06 09:19:48,305084.39768670464,2617474.1012476576,5.0,4.9,EHY,Hongye,283703.29888258694,2599690.051044772,27.63,50.19,2.13,3.71,3.71,27810.498515672105,3.71,5.662605407407442
48,2019-08-06 09:19:48,305084.39768670464,2617474.1012476576,5.0,4.9,ETM,Tongmen,299865.3439983832,2651787.3438262157,33.76,172.19,2.74,4.85,4.85,34707.88293250624,4.85,7.385973192477752
48,2019-08-06 09:19:48,305084.39768670464,2617474.1012476576,5.0,4.9,HWA,HualienCity,312072.7542644263,2652942.4806326255,35.36,192.59,2.06,8.23,8.23,36150.28442285629,8.23,11.819873095765454
48,2019-08-06 09:19:48,305084.39768670464,2617474.1012476576,5.0,4.9,OWD,Aowanda,268320.57698391436,2649497.46793791,48.98,131.15,1.11,1.64,1.64,48755.251274557915,1.64,2.5712448347055554
48,2019-08-06 09:19:48,305084.39768670464,2617474.1012476576,5.0,4.9,ETL,Taroko,313002.3806301754,2672882.3723930633,55.47,188.99,0.37,1.35,1.35,55971.161906966816,1.35,1.9447107754110893
48,2019-08-06 09:19:48,305084.39768670464,2617474.1012476576,5.0,4.9,FULB,Fuli,279684.6711030999,2566459.5864335443,57.2,25.83,0.9,1.69,1.69,56987.953395794626,1.69,2.5538598238744425
48,2019-08-06 09:19:48,305084.39768670464,2617474.1012476576,5.0,4.9,WHF,Hehuanshan,277440.5005203154,2670554.3087334028,59.63,153.05,0.69,1.37,1.37,59847.25120902097,1.37,2.0566720691447142
48,2019-08-06 09:19:48,305084.39768670464,2617474.1012476576,5.0,4.9,ETLH,Xibao,298756.7747790603,2678364.0973408236,60.44,174.58,1.7,2.7,2.7,61217.89310232037,2.7,4.179712908801273
48,2019-08-06 09:19:48,305084.39768670464,2617474.1012476576,5.0,4.9,YUS,Yushan,245914.45871904131,2598544.5180942486,62.21,71.72,0.9,2.57,2.57,62124.15629848688,2.57,3.744302338220032
48,2019-08-06 09:19:48,305084.39768670464,2617474.1012476576,5.0,4.9,CHK,Chenggong,287901.73044002795,2555404.50262577,64.88,15.05,0.73,1.31,1.31,64404.0303614009,1.31,1.991255885113714
48,2019-08-06 09:19:48,305084.39768670464,2617474.1012476576,5.0,4.9,SML,SunMoonLake,240834.78274558816,2641736.4856542195,68.54,110.6,0.31,1.04,1.04,68678.06285251149,1.04,1.5030968032698362
48,2019-08-06 09:19:48,305084.39768670464,2617474.1012476576,5.0,4.9,ECS,Chishang,272536.09347227943,2555373.46320089,70.86,27.37,0.52,1.4,1.4,70113.34646877444,1.4,2.0470466531078375
48,2019-08-06 09:19:48,305084.39768670464,2617474.1012476576,5.0,4.9,WPL,Puli,244913.31274556805,2656131.5002121767,71.43,122.92,0.21,0.8,0.8,71518.90629543689,0.8,1.1506954418959
48,2019-08-06 09:19:48,305084.39768670464,2617474.1012476576,5.0,4.9,ALS,Alishan,230596.58421863438,2600771.58304144,75.91,76.91,0.68,1.3,1.3,76337.46439123487,1.3,1.9602040710089346
48,2019-08-06 09:19:48,305084.39768670464,2617474.1012476576,5.0,4.9,EDH,Donghe,280760.57562667166,2540992.5703867623,80.18,17.36,0.36,0.97,0.97,80256.29497076366,0.97,1.4182383438618489
48,2019-08-06 09:19:48,305084.39768670464,2617474.1012476576,5.0,4.9,WJS,Zhushan,222491.62584118723,2635115.0493025016,84.41,102.0,0.34,0.74,0.74,84455.72218268813,0.74,1.1003635762783135
48,2019-08-06 09:19:48,305084.39768670464,2617474.1012476576,5.0,4.9,CHN5,Caoling,217342.73296000058,2610761.928560473,88.07,85.22,0.36,0.99,0.99,87998.02833697997,0.99,1.445614056378811
48,2019-08-06 09:19:48,305084.39768670464,2617474.1012476576,5.0,4.9,EWT,Wuta,329081.6756176162,2705083.6161126345,89.94,195.78,0.67,1.65,1.65,90836.64702624177,1.65,2.4277355704441947
48,2019-08-06 09:19:48,305084.39768670464,2617474.1012476576,5.0,4.9,WHP,Wushikeng,244923.98669740726,2686033.803515175,90.87,138.47,1.05,1.65,1.65,91212.43240595984,1.65,2.558808316384797
48,2019-08-06 09:19:48,305084.39768670464,2617474.1012476576,5.0,4.9,CHY,ChiayiCity,191784.77258924805,2599766.8185069016,114.33,80.68,0.31,1.54,1.54,114674.98815908066,1.54,2.199840903338239
48,2019-08-06 09:19:48,305084.39768670464,2617474.1012476576,5.0,4.9,NMLH,MiaoliCity,228724.33117751815,2714844.8931786097,123.0,141.88,0.67,0.92,0.92,123741.3870883471,0.92,1.4634548165215078
48,2019-08-06 09:19:48,305084.39768670464,2617474.1012476576,5.0,4.9,SCS,Qishan,197675.98245098258,2532193.166970019,137.22,51.11,0.62,1.04,1.04,137147.38573781186,1.04,1.596120296218302
48,2019-08-06 09:19:48,305084.39768670464,2617474.1012476576,5.0,4.9,HSN,ZhubeiCity,251010.78439921382,2746948.3079616604,139.53,157.6,0.36,0.84,0.84,140312.24414920266,0.84,1.2412896519346321
49,2019-08-06 09:31:30,305076.0167510074,2619689.016435447,5.0,4.5,SHUL,Shuilian,307067.98607105465,2631879.043906284,12.35,188.48,16.28,29.83,29.83,12351.708849862325,29.83,45.21831708500439
49,2019-08-06 09:31:30,305076.0167510074,2619689.016435447,5.0,4.5,ESL,Xilin,294832.08213291,2634050.9237001794,18.28,144.82,4.84,8.81,8.81,17640.9346901071,8.81,13.366293427872964
49,2019-08-06 09:31:30,305076.0167510074,2619689.016435447,5.0,4.5,EYL,Yanliao,311092.7932948438,2644078.08310115,25.76,193.07,2.6,6.23,6.23,25120.274138682555,6.23,9.18617439416431
49,2019-08-06 09:31:30,305076.0167510074,2619689.016435447,5.0,4.5,EHY,Hongye,283703.29888258694,2599690.051044772,29.15,48.8,1.53,2.26,2.26,29270.320903272066,2.26,3.5434587622829756
49,2019-08-06 09:31:30,305076.0167510074,2619689.016435447,5.0,4.5,ETM,Tongmen,299865.3439983832,2651787.3438262157,32.37,170.57,2.3,2.64,2.64,32518.513677902065,2.64,4.3851111730490935
49,2019-08-06 09:31:30,305076.0167510074,2619689.016435447,5.0,4.5,HWA,HualienCity,312072.7542644263,2652942.4806326255,33.73,191.97,1.37,3.9,3.9,33981.571725638394,3.9,5.683036160363578
49,2019-08-06 09:31:30,305076.0167510074,2619689.016435447,5.0,4.5,OWD,Aowanda,268320.57698391436,2649497.46793791,48.54,129.25,1.06,0.96,1.06,47323.420559455386,1.06,1.7801123560045304
49,2019-08-06 09:31:30,305076.0167510074,2619689.016435447,5.0,4.5,ETL,Taroko,313002.3806301754,2672882.3723930633,53.87,188.5,0.46,1.15,1.15,53780.669039894194,1.15,1.6901479225203928
49,2019-08-06 09:31:30,305076.0167510074,2619689.016435447,5.0,4.5,WHF,Hehuanshan,277440.5005203154,2670554.3087334028,58.61,151.76,0.53,0.8,0.8,57887.820116958115,0.8,1.2493598360760603
49,2019-08-06 09:31:30,305076.0167510074,2619689.016435447,5.0,4.5,FULB,Fuli,279684.6711030999,2566459.5864335443,58.88,25.82,0.44,1.68,1.68,58975.35631209861,1.68,2.4162781296862326
49,2019-08-06 09:31:30,305076.0167510074,2619689.016435447,5.0,4.5,ETLH,Xibao,298756.7747790603,2678364.0973408236,59.01,173.76,1.51,2.01,2.01,59014.387553820234,2.01,3.218741990281296
49,2019-08-06 09:31:30,305076.0167510074,2619689.016435447,5.0,4.5,YUS,Yushan,245914.45871904131,2598544.5180942486,63.37,70.62,0.62,1.61,1.61,62826.58480986086,1.61,2.3597881260825093
49,2019-08-06 09:31:30,305076.0167510074,2619689.016435447,5.0,4.5,CHK,Chenggong,287901.73044002795,2555404.50262577,66.52,15.31,0.41,1.02,1.02,66539.1225223032,1.02,1.4996332885075605
49,2019-08-06 09:31:30,305076.0167510074,2619689.016435447,5.0,4.5,SML,SunMoonLake,240834.78274558816,2641736.4856542195,68.7,109.21,0.25,0.87,0.87,67919.26858772663,0.87,1.2555078653676368
49,2019-08-06 09:31:30,305076.0167510074,2619689.016435447,5.0,4.5,ALS,Alishan,230596.58421863438,2600771.58304144,76.95,75.93,0.54,0.78,0.78,76844.35669950653,0.78,1.2281693694275233
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,EWT,Wuta,329081.6756176162,2705083.6161126345,13.44,97.1,109.95,198.12,198.12,13367.088161174817,198.12,300.98516790699176
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,ENA,Nan-ao,326051.95325948566,2702851.609190231,16.31,88.56,49.11,162.78,162.78,16225.532328029056,162.78,235.38574489548003
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,TWC,Su-ao,337082.5553431191,2722853.7626891145,20.39,165.51,124.39,232.74,232.74,20571.601853131633,232.74,351.8645865954686
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,EAH,Aohua,325096.94196660386,2691770.2759987144,20.58,57.19,24.62,34.27,34.27,20496.854358424545,34.27,54.36000551876352
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,EHP,Heping,326123.7461568663,2689560.5508979065,21.22,50.25,36.93,54.78,54.78,20980.461925352214,54.78,85.82261764826333
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,NDS,Dongshan,322894.18918419373,2724987.594328987,29.88,139.12,59.57,111.15,111.15,29349.756812788648,111.15,168.0988694191606
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,TWE,Neicheng,318794.99023466464,2734935.5631002537,39.32,144.23,25.19,41.85,41.85,39680.79256479243,41.85,64.32247740875658
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,ILA,YilanCity,326864.21646723663,2739408.6720154667,40.11,157.19,33.64,175.75,175.75,39583.838902138115,175.75,250.8142232808977
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,ENT,Niudou,307702.9339792635,2726023.941715974,41.11,124.04,20.73,105.43,105.43,41567.300524342114,105.43,150.53472257256797
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,ETL,Taroko,313002.3806301754,2672882.3723930633,41.88,44.04,7.94,27.89,27.89,41964.34575490858,27.89,40.23366500829871
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,EGS,Guishandao,345008.87841485033,2748383.283176258,45.84,184.29,9.77,31.55,31.55,45516.50306363313,31.55,45.675572246004755
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,NTC,Toucheng,333883.53538040735,2749418.802693168,47.7,170.21,22.14,53.11,53.11,47221.947231521444,53.11,78.3040471495567
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,TWD,Xiulin,311007.9127645317,2664013.279816505,49.51,38.73,5.98,4.96,5.98,49937.40762851349,5.98,9.804203180269166
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,ETLH,Xibao,298756.7747790603,2678364.0973408236,49.98,60.36,14.48,26.69,26.69,49984.3552839448,26.69,40.42749806752825
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,HWA,HualienCity,312072.7542644263,2652942.4806326255,58.69,30.86,5.15,12.27,12.27,58420.3964195367,12.27,18.100505517802535
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,TIPB,Shuangxi,333802.42729983735,2762710.965360928,60.63,171.92,11.96,26.53,26.53,60360.04513779675,26.53,39.37922548755879
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,TWB1,Sandiaojiao,350935.13965728437,2767257.599926402,64.5,187.88,3.47,10.22,10.22,64888.97054127612,10.22,14.863973223872547
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,EYL,Yanliao,311092.7932948438,2644078.08310115,66.15,28.22,5.85,14.32,14.32,66620.05079511993,14.32,21.079546959078606
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,ETM,Tongmen,299865.3439983832,2651787.3438262157,66.64,39.47,6.15,9.95,9.95,66454.96405034828,9.95,15.356676072640198
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,TWA,Muzha,309564.9160503109,2763691.846378536,68.66,152.1,20.24,22.95,22.95,68991.35995733221,22.95,38.250001307189514
50,2019-08-08 05:28:03,342277.1943466374,2702948.825401424,22.5,6.0,NHDH,Xindian,303515.9994923381,2761451.5542064295,70.72,146.59,34.16,44.28,44.28,70178.3407054127,44.28,71.33261806494978
